source_path,source_type,source_status,outcome,destination,status_code,owner,reason,needs_client_decision,evidence
/product-tag/shorts,product_tag,publish,301,/shop/shorts-pants,308,nextjs,type axis: tag contains 'short',false,exports/product_tags.json (count=14); sitemap:product_tag-sitemap.xml
/product-tag/socks,product_tag,publish,301,/shop/accessories,308,nextjs,type axis: tag contains 'sock',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/south-australia-volleyball,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/sportswear,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/svl-jersey,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=4); sitemap:product_tag-sitemap.xml
/product-tag/sydney,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/t-shirt,product_tag,publish,301,/shop/tops,308,nextjs,type axis: tag contains 't-shirt',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/teamwear,product_tag,publish,301,/shop/clubs/teamwear,308,nextjs,club axis: tag contains 'teamwear',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/teamwear-australia,product_tag,publish,301,/shop/clubs/teamwear,308,nextjs,club axis: tag contains 'teamwear',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/teamwear-new-zealand,product_tag,publish,301,/shop/clubs/teamwear,308,nextjs,club axis: tag contains 'teamwear',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/teamwear-volleyball,product_tag,publish,301,/shop/clubs/teamwear,308,nextjs,club axis: tag contains 'teamwear',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/unisex-volleyball-jumper,product_tag,publish,301,/shop/hoodies-jackets,308,nextjs,type axis: tag contains 'jumper',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/varone,product_tag,publish,client_decision,,,none,brand tag; the approved IA has no brand collection - client to decide a Shopify vendor collection or retirement,true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/victoria-volleyball,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball,product_tag,publish,410,,410,nextjs,"empty tag archive, not in the Yoast sitemap",false,exports/product_tags.json (count=0)
/product-tag/volleyball-adelaide,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-apparel-australia,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-apparel-new-zealand,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-auckland,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-australia,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-brisbane,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-clothing-brisbane,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-clothing-melbourne,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-clothing-perth,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-clothing-sydney,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-jersey,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-jersey-australia,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-jersey-new-zealand,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-jersey-sydney,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=4); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-jumper-australia,product_tag,publish,301,/shop/hoodies-jackets,308,nextjs,type axis: tag contains 'jumper',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-melbourne,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-perth,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-polo-australia,product_tag,publish,301,/shop/tops,308,nextjs,type axis: tag contains 'polo',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-polo-new-zealand,product_tag,publish,301,/shop/tops,308,nextjs,type axis: tag contains 'polo',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-sweater-australia,product_tag,publish,301,/shop/hoodies-jackets,308,nextjs,type axis: tag contains 'sweater',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-sydney,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-teamwear,product_tag,publish,301,/shop/clubs/teamwear,308,nextjs,club axis: tag contains 'teamwear',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-training-sweater,product_tag,publish,301,/shop/hoodies-jackets,308,nextjs,type axis: tag contains 'sweater',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-uniform,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'uniform',true,exports/product_tags.json (count=3); sitemap:product_tag-sitemap.xml
/product-tag/volleyball-uniform-australia,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'uniform',true,exports/product_tags.json (count=3); sitemap:product_tag-sitemap.xml
/product-tag/warmth,product_tag,publish,410,,410,nextjs,"empty tag archive, not in the Yoast sitemap",false,exports/product_tags.json (count=0)
/product-tag/western-australia-volleyball,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/womens-volleyball-jersey,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/womens-volleyball-uniform,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'uniform',true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/?s=,search,publish,410,,410,nextjs,WordPress search endpoint; storefront search is a future route and cannot be matched by a path redirect,false,system URL (WooCommerce/WordPress convention)
/carousels-category/home,theme_taxonomy,publish,410,,410,nextjs,theme carousel taxonomy archive; not user-facing content,false,system URL (WooCommerce/WordPress convention); sitemap:carousels_category-sitemap.xml
/checkout/order-pay,woo_system,publish,410,,410,shopify,pay-for-order endpoint; Shopify owns checkout,false,system URL (WooCommerce/WordPress convention)
/checkout/order-received,woo_system,publish,410,,410,shopify,order-received endpoint; Shopify owns the order status page,false,system URL (WooCommerce/WordPress convention)
/my-account/downloads,woo_system,publish,410,,410,shopify,account endpoint; Shopify owns customer accounts,false,system URL (WooCommerce/WordPress convention)
/my-account/edit-account,woo_system,publish,410,,410,shopify,account endpoint; Shopify owns customer accounts,false,system URL (WooCommerce/WordPress convention)
/my-account/edit-address,woo_system,publish,410,,410,shopify,account endpoint; Shopify owns customer accounts,false,system URL (WooCommerce/WordPress convention)
/my-account/lost-password,woo_system,publish,410,,410,shopify,account endpoint; Shopify owns customer accounts,false,system URL (WooCommerce/WordPress convention)
/my-account/orders,woo_system,publish,410,,410,shopify,account endpoint; Shopify owns customer accounts,false,system URL (WooCommerce/WordPress convention)
/order-received/thank-you,woo_system,publish,410,,410,shopify,XLWCTY custom thank-you page; Shopify owns the order status page,false,system URL (WooCommerce/WordPress convention); sitemap:xlwcty_thankyou-sitemap.xml
/shop,woo_system,publish,same_url,/shop,200,nextjs,storefront Shop All; the legacy Woo shop base was /shop-sporter,false,system URL (WooCommerce/WordPress convention)
/product/inner-west-volley-mens-shorts-black-white,yoast_redirect,gone,301,/product/inner-west-volley-men-shorts-black-white,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
/product/innerwestvolley-womens-jersey-black-white,yoast_redirect,gone,301,/product/womens-volleyball-jersey-sydney-australia,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
/product/jump-socks-1-pair-pack,yoast_redirect,gone,301,/product/nine-jump-socks-1-pair-pack,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
/product/knee-pads-new-shield,yoast_redirect,gone,301,/product/nine-knee-pads-new-shield,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
/product/provolley-men-jersey-navy-white-yellow,yoast_redirect,gone,301,/product/provolley-mens-volleyball-jersey-sydney,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
/product/provolley-mens-training-shorts,yoast_redirect,gone,301,/product/provolley-men-old-style-shorts,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
/product/provolley-training-t-shirt-navy,yoast_redirect,gone,301,/product/provolley-men-training-t-shirt-navy,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
/product/provolley-women-jersey-navy-white-yellow,yoast_redirect,gone,301,/product/provolley-womens-volleyball-jersey-sydney-australia,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
/product/slide-man,yoast_redirect,gone,301,/product/provolley-team-sweater-nine-unisex,308,nextjs,Yoast Premium redirect from the source site,false,exports/products.json:_yoast_post_redirect_info
